"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"10","200","0","0.0","0.0","NaN%","87.63"
"11","200","0","0.0","0.0","NaN%","86.39"
"12","200","0","0.0","0.0","NaN%","85.16"
"13","200","0","0.0","0.0","NaN%","83.93"
"14","200","0","0.0","0.0","NaN%","82.7"
"15","200","0","0.0","0.0","NaN%","81.46"
"16","200","0","0.0","0.0","NaN%","80.23"
"17","200","0","0.0","0.0","NaN%","79.0"
"18","200","0","0.0","0.0","NaN%","77.77"
"19","200","0","0.0","0.0","NaN%","76.54"
"20","200","0","0.0","0.0","NaN%","75.3"
"21","200","0","0.0","0.0","NaN%","74.07"
"22","200","0","0.0","0.0","NaN%","72.84"
"23","200","0","0.0","0.0","NaN%","71.61"
"24","200","0","0.0","0.0","NaN%","70.37"
"25","200","0","0.0","0.0","NaN%","69.14"
"26","200","0","0.0","0.0","NaN%","67.91"
"27","200","0","0.0","0.0","NaN%","66.68"
"28","200","0","0.0","0.0","NaN%","65.44"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0.0","0.0","0.00%","0.0"
"1","200","0","0.0","0.0","NaN%","99.22"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.21"
"1","200","0","0.0","0.0","NaN%","99.05"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.04"
"1","200","0","0.0","0.0","NaN%","98.72"
"3","200","0","0.0","0.0","NaN%","96.04"
"6","200","0","0.0","0.0","NaN%","92.37"
"9","200","0","0.0","0.0","NaN%","88.82"
"11","200","0","0.0","0.0","NaN%","11992.01"
"14","200","0","0.0","0.0","NaN%","81.79"
"19","200","0","0.0","0.0","NaN%","76.29"
"22","200","0","0.0","0.0","NaN%","72.79"
"25","200","0","0.0","0.0","NaN%","69.67"
"26","200","0","0.0","0.0","NaN%","66.68"
"29","200","0","0.0","0.0","NaN%","63.5"
"33","200","0","0.0","0.0","NaN%","58.42"
"37","200","0","0.0","0.0","NaN%","4136.89"
"40","200","0","0.0","0.0","NaN%","50.49"
"43","200","0","0.0","0.0","NaN%","46.32"
"45","200","0","0.0","0.0","NaN%","43.65"
"49","200","0","0.0","0.0","NaN%","38.77"
"53","200","0","0.0","0.0","NaN%","33.71"
"57","200","0","0.0","0.0","NaN%","29.28"
"60","200","0","0.0","0.0","NaN%","25.02"
"63","200","0","0.0","0.0","NaN%","2552.06"
"65","200","0","0.0","0.0","NaN%","18.97"
"66","200","0","0.0","0.0","NaN%","17.77"
"67","200","0","0.0","0.0","NaN%","16.67"
"68","200","0","0.0","0.0","NaN%","15.37"
"69","200","0","0.0","0.0","NaN%","14.24"
"70","200","0","0.0","0.0","NaN%","13.31"
"71","200","0","0.0","0.0","NaN%","12.37"
"72","193","0","0.0","0.0","NaN%","10.4"
"73","200","0","0.0","0.0","NaN%","9.46"
"74","200","0","0.0","0.0","NaN%","8.55"
"75","42","0","0.0","0.0","NaN%","6.62"
"76","200","0","0.0","0.0","NaN%","5.67"
"77","168","32","0.0","0.0","NaN%","5.03"
"78","0","200","0.0","0.0","NaN%","3.55"
"79","0","200","0.0","0.0","NaN%","2.45"
"82","0","200","0.0","0.0","NaN%","0.0"
"99","0","200","0.0","0.0","NaN%","0.0"
"109","0","200","0.0","0.0","NaN%","0.0"
"119","0","200","0.0","0.0","NaN%","0.0"
"124","0","67","0.0","0.0","NaN%","0.0"
"133","0","151","0.0","0.0","NaN%","0.0"
"140","0","33","0.0","0.0","NaN%","0.0"
"143","0","119","0.0","0.0","NaN%","0.0"
"153","0","200","0.0","0.0","NaN%","0.0"
"156","0","200","0.0","0.0","NaN%","0.0"
"162","0","200","0.0","0.0","NaN%","0.0"
"170","0","200","0.0","0.0","NaN%","0.0"
"175","0","200","0.0","0.0","NaN%","0.0"
"179","0","129","0.0","0.0","NaN%","0.0"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0.0","0.0","0.00%","0.0"
"1","200","0","0.0","0.0","NaN%","99.16"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.15"
"1","200","0","0.0","0.0","NaN%","98.99"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","98.98"
"1","200","0","0.0","0.0","NaN%","98.72"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0.0","0.0","0.00%","0.0"
"1","200","0","0.0","0.0","NaN%","98.72"
"4","200","0","0.0","0.0","NaN%","94.9"
"9","200","0","0.0","0.0","NaN%","88.66"
"13","200","0","0.0","0.0","NaN%","82.75"
"14","200","0","0.0","0.0","NaN%","82.66"
"20","200","0","0.0","0.0","NaN%","74.42"
"22","200","0","0.0","0.0","NaN%","71.76"
"23","200","0","0.0","0.0","NaN%","71.61"
"24","200","0","0.0","0.0","NaN%","70.37"
"25","200","0","0.0","0.0","NaN%","69.14"
"26","200","0","0.0","0.0","NaN%","67.91"
"27","200","0","0.0","0.0","NaN%","66.68"
"28","200","0","0.0","0.0","NaN%","65.44"
"29","200","0","0.0","0.0","NaN%","64.21"
"30","200","0","0.0","0.0","NaN%","62.98"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0.0","0.0","0.00%","0.0"
"1","200","0","0.0","0.0","NaN%","99.2"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.19"
"1","200","0","0.0","0.0","NaN%","99.04"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.03"
"1","200","0","0.0","0.0","NaN%","98.72"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","0","0","0.0","0.0","0.00%","0.0"
"1","200","0","0.0","0.0","NaN%","99.25"
"Hour","NCA_AlivesNodeCount","NCD_DeadNodesCount","AV_Created","AV_Received","AV_Ratio","ALL_EnergyLeft","PerRegion_EnergyLeft (1-3)"
"0","200","0","0.0","0.0","NaN%","99.24"
"1","200","0","0.0","0.0","NaN%","98.72"
"2","200","0","0.0","0.0","NaN%","97.48"
"3","200","0","0.0","0.0","NaN%","96.25"
